abspm,total_crp,fatal_crp,injury_crp,pdo_crp
1.840000033,0.281818182,0,0.063636364,0.218181818
1.850000024,0.327272727,0,0.063636364,0.263636364
1.860000014,0.454545455,0,0.090909091,0.363636364
1.870000005,0.581818182,0,0.118181818,0.463636364
1.879999995,0.763636364,0,0.145454545,0.618181818
1.889999986,0.936363636,0,0.172727273,0.763636364
1.899999976,1.1,0,0.2,0.9
1.909999967,1.254545455,0,0.227272727,1.027272727
1.919999957,1.436363636,0,0.263636364,1.172727273
1.929999948,1.6,0,0.3,1.3
1.940000057,1.809090909,0,0.336363636,1.472727273
1.950000048,1.981818182,0,0.363636364,1.618181818
1.960000038,2.054545455,0,0.372727273,1.681818182
1.970000029,2.045454545,0,0.354545455,1.690909091
1.980000019,2.009090909,0,0.345454545,1.663636364
1.99000001,1.927272727,0,0.336363636,1.590909091
2,1.854545455,0,0.327272727,1.527272727
2.00999999,1.781818182,0,0.318181818,1.463636364
2.019999981,1.7,0,0.309090909,1.390909091
2.029999971,1.6,0,0.3,1.3
2.039999962,1.490909091,0,0.3,1.190909091
2.049999952,1.318181818,0,0.3,1.018181818
2.059999943,1.190909091,0,0.3,0.890909091
2.069999933,1.127272727,0,0.309090909,0.818181818
2.079999924,1.045454545,0,0.309090909,0.736363636
2.089999914,0.990909091,0,0.3,0.690909091
2.099999905,0.954545455,0,0.290909091,0.663636364
2.109999895,0.918181818,0,0.281818182,0.636363636
2.119999886,0.881818182,0,0.272727273,0.609090909
2.130000114,0.863636364,0,0.263636364,0.6
2.140000105,0.809090909,0,0.245454545,0.563636364
2.150000095,0.790909091,0,0.218181818,0.572727273
2.160000086,0.745454545,0,0.181818182,0.563636364
2.170000076,0.7,0,0.154545455,0.545454545
2.180000067,0.654545455,0,0.127272727,0.527272727
2.190000057,0.627272727,0,0.109090909,0.518181818
2.200000048,0.581818182,0,0.090909091,0.490909091
2.210000038,0.518181818,0,0.072727273,0.445454545
2.220000029,0.454545455,0,0.054545455,0.4
2.230000019,0.4,0,0.045454545,0.354545455
2.24000001,0.345454545,0,0.036363636,0.309090909
2.25,0.327272727,0,0.045454545,0.281818182
2.25999999,0.3,0,0.054545455,0.245454545
2.269999981,0.3,0,0.072727273,0.227272727
2.279999971,0.290909091,0,0.090909091,0.2
2.289999962,0.281818182,0,0.109090909,0.172727273
2.299999952,0.272727273,0,0.127272727,0.145454545
2.309999943,0.290909091,0,0.154545455,0.136363636
2.319999933,0.309090909,0,0.181818182,0.127272727
2.329999924,0.318181818,0,0.2,0.118181818
2.339999914,0.318181818,0,0.209090909,0.109090909
2.349999905,0.318181818,0,0.209090909,0.109090909
2.359999895,0.318181818,0,0.2,0.118181818
2.369999886,0.309090909,0,0.190909091,0.118181818
2.380000114,0.3,0,0.181818182,0.118181818
2.390000105,0.290909091,0,0.172727273,0.118181818
2.400000095,0.3,0,0.172727273,0.127272727
2.410000086,0.3,0,0.163636364,0.136363636
2.420000076,0.290909091,0,0.145454545,0.145454545
2.430000067,0.281818182,0,0.127272727,0.154545455
2.440000057,0.281818182,0,0.118181818,0.163636364
2.450000048,0.272727273,0,0.109090909,0.163636364
2.460000038,0.263636364,0,0.109090909,0.154545455
2.470000029,0.254545455,0,0.109090909,0.145454545
2.480000019,0.263636364,0,0.109090909,0.154545455
2.49000001,0.272727273,0,0.109090909,0.163636364
2.5,0.263636364,0,0.1,0.163636364
2.50999999,0.236363636,0,0.081818182,0.154545455
2.519999981,0.218181818,0,0.072727273,0.145454545
2.529999971,0.2,0,0.063636364,0.136363636
2.539999962,0.181818182,0,0.054545455,0.127272727
2.549999952,0.163636364,0,0.045454545,0.118181818
2.559999943,0.154545455,0,0.036363636,0.118181818
2.569999933,0.145454545,0,0.027272727,0.118181818
2.579999924,0.136363636,0,0.027272727,0.109090909
2.589999914,0.118181818,0,0.027272727,0.090909091
2.599999905,0.1,0,0.027272727,0.072727273
